close,high,low,open,time,volume,timestamp
0.0,0.0,0.0,0.0,1775592000,,2026-04-07 20:00:00+00:00
0.15,0.15,0.0,0.0,1775595600,,2026-04-07 21:00:00+00:00
0.15,0.15,0.15,0.15,1775599200,,2026-04-07 22:00:00+00:00
0.0,0.05,0.0,0.05,1775602800,,2026-04-07 23:00:00+00:00
0.0,0.0,0.0,0.0,1775606400,,2026-04-08 00:00:00+00:00
0.0,0.0,0.0,0.0,1775610000,,2026-04-08 01:00:00+00:00
0.0,0.0,0.0,0.0,1775613600,,2026-04-08 02:00:00+00:00
0.0,0.0,0.0,0.0,1775617200,,2026-04-08 03:00:00+00:00
0.0,0.0,0.0,0.0,1775620800,,2026-04-08 04:00:00+00:00
0.0,0.0,0.0,0.0,1775624400,,2026-04-08 05:00:00+00:00
0.0,0.0,0.0,0.0,1775628000,,2026-04-08 06:00:00+00:00
0.0,0.0,0.0,0.0,1775631600,,2026-04-08 07:00:00+00:00
0.0,0.0,0.0,0.0,1775635200,,2026-04-08 08:00:00+00:00
0.0,0.0,0.0,0.0,1775638800,,2026-04-08 09:00:00+00:00
0.0,0.0,0.0,0.0,1775642400,,2026-04-08 10:00:00+00:00
0.0,0.0,0.0,0.0,1775646000,,2026-04-08 11:00:00+00:00
0.0,0.0,0.0,0.0,1775649600,,2026-04-08 12:00:00+00:00
0.0,0.0,0.0,0.0,1775653200,,2026-04-08 13:00:00+00:00
0.0,0.0,0.0,0.0,1775656800,,2026-04-08 14:00:00+00:00
0.001,0.001,0.0,0.0,1775660400,,2026-04-08 15:00:00+00:00
0.001,0.001,0.001,0.001,1775664000,,2026-04-08 16:00:00+00:00
0.001,0.001,0.001,0.001,1775667600,,2026-04-08 17:00:00+00:00
0.001,0.001,0.001,0.001,1775671200,,2026-04-08 18:00:00+00:00
0.001,0.001,0.001,0.001,1775674800,,2026-04-08 19:00:00+00:00
0.001,0.001,0.001,0.001,1775678400,,2026-04-08 20:00:00+00:00
0.001,0.001,0.001,0.001,1775682000,,2026-04-08 21:00:00+00:00
0.001,0.001,0.001,0.001,1775685600,,2026-04-08 22:00:00+00:00
0.001,0.001,0.001,0.001,1775689200,,2026-04-08 23:00:00+00:00
0.001,0.001,0.001,0.001,1775692800,,2026-04-09 00:00:00+00:00
0.001,0.001,0.001,0.001,1775696400,,2026-04-09 01:00:00+00:00
0.011,0.011,0.001,0.001,1775700000,,2026-04-09 02:00:00+00:00
0.011,0.011,0.011,0.011,1775703600,,2026-04-09 03:00:00+00:00
0.011,0.011,0.011,0.011,1775707200,,2026-04-09 04:00:00+00:00
0.011,0.011,0.011,0.011,1775710800,,2026-04-09 05:00:00+00:00
0.011,0.011,0.011,0.011,1775714400,,2026-04-09 06:00:00+00:00
0.01,0.011,0.01,0.011,1775718000,,2026-04-09 07:00:00+00:00
0.011,0.011,0.01,0.01,1775721600,,2026-04-09 08:00:00+00:00
0.079,0.079,0.011,0.011,1775725200,,2026-04-09 09:00:00+00:00
0.079,0.079,0.079,0.079,1775728800,,2026-04-09 10:00:00+00:00
0.011,0.079,0.011,0.079,1775732400,,2026-04-09 11:00:00+00:00
0.012,0.012,0.011,0.011,1775736000,,2026-04-09 12:00:00+00:00
1.013,2.571,0.012,0.012,1775739600,,2026-04-09 13:00:00+00:00
0.055,1.013,0.013,1.013,1775743200,,2026-04-09 14:00:00+00:00
0.053,0.065,0.053,0.055,1775746800,,2026-04-09 15:00:00+00:00
0.053,0.053,0.053,0.053,1775750400,,2026-04-09 16:00:00+00:00
0.052,0.053,0.052,0.053,1775754000,,2026-04-09 17:00:00+00:00
0.052,0.052,0.052,0.052,1775757600,,2026-04-09 18:00:00+00:00
0.052,0.052,0.052,0.052,1775761200,,2026-04-09 19:00:00+00:00
0.052,0.052,0.052,0.052,1775764800,,2026-04-09 20:00:00+00:00
0.052,0.052,0.052,0.052,1775768400,,2026-04-09 21:00:00+00:00
0.01,0.052,0.01,0.052,1775772000,,2026-04-09 22:00:00+00:00
0.01,0.01,0.01,0.01,1775775600,,2026-04-09 23:00:00+00:00
0.01,0.01,0.01,0.01,1775779200,,2026-04-10 00:00:00+00:00
0.0,0.01,0.0,0.01,1775782800,,2026-04-10 01:00:00+00:00
0.002,0.002,0.0,0.0,1775786400,,2026-04-10 02:00:00+00:00
0.001,0.002,0.001,0.002,1775790000,,2026-04-10 03:00:00+00:00
0.001,0.001,0.001,0.001,1775793600,,2026-04-10 04:00:00+00:00
0.001,0.001,0.001,0.001,1775797200,,2026-04-10 05:00:00+00:00
0.001,0.001,0.001,0.001,1775800800,,2026-04-10 06:00:00+00:00
0.001,0.001,0.001,0.001,1775804400,,2026-04-10 07:00:00+00:00
0.001,0.001,0.001,0.001,1775808000,,2026-04-10 08:00:00+00:00
0.001,0.001,0.001,0.001,1775811600,,2026-04-10 09:00:00+00:00
0.001,0.001,0.001,0.001,1775815200,,2026-04-10 10:00:00+00:00
0.001,0.001,0.001,0.001,1775818800,,2026-04-10 11:00:00+00:00
