close,high,low,open,time,volume,timestamp
0.0,0.0,0.0,0.0,1775602800,,2026-04-07 23:00:00+00:00
0.02,0.02,0.0,0.0,1775606400,,2026-04-08 00:00:00+00:00
0.02,0.02,0.02,0.02,1775610000,,2026-04-08 01:00:00+00:00
0.03,0.03,0.02,0.02,1775613600,,2026-04-08 02:00:00+00:00
0.03,1.03,0.03,0.03,1775617200,,2026-04-08 03:00:00+00:00
1.04,1.04,0.03,0.03,1775620800,,2026-04-08 04:00:00+00:00
1.04,1.04,1.04,1.04,1775624400,,2026-04-08 05:00:00+00:00
1.04,1.04,1.04,1.04,1775628000,,2026-04-08 06:00:00+00:00
1.05,1.05,1.04,1.04,1775631600,,2026-04-08 07:00:00+00:00
1.05,1.05,1.05,1.05,1775635200,,2026-04-08 08:00:00+00:00
1.05,1.05,1.05,1.05,1775638800,,2026-04-08 09:00:00+00:00
1.05,1.05,1.05,1.05,1775642400,,2026-04-08 10:00:00+00:00
1.05,1.05,1.05,1.05,1775646000,,2026-04-08 11:00:00+00:00
1.05,1.05,1.05,1.05,1775649600,,2026-04-08 12:00:00+00:00
1.2,1.2,1.05,1.05,1775653200,,2026-04-08 13:00:00+00:00
1.2,1.2,1.2,1.2,1775656800,,2026-04-08 14:00:00+00:00
1.2,1.2,1.2,1.2,1775660400,,2026-04-08 15:00:00+00:00
1.15,1.2,1.15,1.2,1775664000,,2026-04-08 16:00:00+00:00
1.15,1.15,1.15,1.15,1775667600,,2026-04-08 17:00:00+00:00
1.15,1.15,1.15,1.15,1775671200,,2026-04-08 18:00:00+00:00
1.15,1.15,1.15,1.15,1775674800,,2026-04-08 19:00:00+00:00
1.15,1.15,1.15,1.15,1775678400,,2026-04-08 20:00:00+00:00
1.15,1.15,1.15,1.15,1775682000,,2026-04-08 21:00:00+00:00
1.15,1.15,1.15,1.15,1775685600,,2026-04-08 22:00:00+00:00
1.15,1.15,1.15,1.15,1775689200,,2026-04-08 23:00:00+00:00
1.15,1.15,1.15,1.15,1775692800,,2026-04-09 00:00:00+00:00
1.16,1.16,1.16,1.16,1775696400,,2026-04-09 01:00:00+00:00
1.16,1.16,1.16,1.16,1775700000,,2026-04-09 02:00:00+00:00
1.16,1.16,1.16,1.16,1775703600,,2026-04-09 03:00:00+00:00
3.01,3.01,1.01,1.16,1775707200,,2026-04-09 04:00:00+00:00
3.11,3.11,3.01,3.01,1775710800,,2026-04-09 05:00:00+00:00
13.11,13.11,3.11,3.11,1775714400,,2026-04-09 06:00:00+00:00
13.12,13.12,13.11,13.11,1775718000,,2026-04-09 07:00:00+00:00
13.12,13.12,13.1,13.12,1775721600,,2026-04-09 08:00:00+00:00
13.37,13.37,13.12,13.12,1775725200,,2026-04-09 09:00:00+00:00
13.37,13.37,13.37,13.37,1775728800,,2026-04-09 10:00:00+00:00
13.67,13.67,13.37,13.37,1775732400,,2026-04-09 11:00:00+00:00
13.85,13.85,13.85,13.85,1775736000,,2026-04-09 12:00:00+00:00
16.85,16.85,13.85,13.85,1775739600,,2026-04-09 13:00:00+00:00
17.1,17.1,16.85,16.85,1775743200,,2026-04-09 14:00:00+00:00
16.17,17.1,14.1,17.1,1775746800,,2026-04-09 15:00:00+00:00
23.17,23.17,16.17,16.17,1775750400,,2026-04-09 16:00:00+00:00
23.17,23.17,23.17,23.17,1775754000,,2026-04-09 17:00:00+00:00
23.17,23.17,23.17,23.17,1775757600,,2026-04-09 18:00:00+00:00
23.26,23.26,23.17,23.17,1775761200,,2026-04-09 19:00:00+00:00
23.26,23.26,23.26,23.26,1775764800,,2026-04-09 20:00:00+00:00
23.26,23.26,23.26,23.26,1775768400,,2026-04-09 21:00:00+00:00
23.26,23.26,23.26,23.26,1775772000,,2026-04-09 22:00:00+00:00
23.26,23.26,23.26,23.26,1775775600,,2026-04-09 23:00:00+00:00
22.26,22.26,22.26,22.26,1775779200,,2026-04-10 00:00:00+00:00
22.27,22.27,22.26,22.26,1775782800,,2026-04-10 01:00:00+00:00
22.37,22.37,22.27,22.27,1775786400,,2026-04-10 02:00:00+00:00
22.37,22.37,22.37,22.37,1775790000,,2026-04-10 03:00:00+00:00
22.87,22.87,22.37,22.37,1775793600,,2026-04-10 04:00:00+00:00
22.87,22.87,22.87,22.87,1775797200,,2026-04-10 05:00:00+00:00
22.37,22.87,22.37,22.87,1775800800,,2026-04-10 06:00:00+00:00
22.37,22.37,22.37,22.37,1775804400,,2026-04-10 07:00:00+00:00
22.37,22.37,22.37,22.37,1775808000,,2026-04-10 08:00:00+00:00
23.07,23.07,22.37,22.37,1775811600,,2026-04-10 09:00:00+00:00
23.07,23.07,23.07,23.07,1775815200,,2026-04-10 10:00:00+00:00
23.07,23.07,23.07,23.07,1775818800,,2026-04-10 11:00:00+00:00
23.38,23.38,23.07,23.07,1775822400,,2026-04-10 12:00:00+00:00
23.58,23.58,23.38,23.38,1775826000,,2026-04-10 13:00:00+00:00
27.22,27.22,23.52,23.58,1775829600,,2026-04-10 14:00:00+00:00
27.7,27.7,27.62,27.62,1775833200,,2026-04-10 15:00:00+00:00
27.7,27.7,27.7,27.7,1775836800,,2026-04-10 16:00:00+00:00
27.72,27.72,27.7,27.7,1775840400,,2026-04-10 17:00:00+00:00
27.82,27.82,27.72,27.72,1775844000,,2026-04-10 18:00:00+00:00
27.82,27.82,27.82,27.82,1775847600,,2026-04-10 19:00:00+00:00
27.82,27.82,27.82,27.82,1775851200,,2026-04-10 20:00:00+00:00
27.82,27.82,27.82,27.82,1775854800,,2026-04-10 21:00:00+00:00
27.82,27.82,27.82,27.82,1775858400,,2026-04-10 22:00:00+00:00
